item_id,dept_id,cat_id,avg_daily_demand,std_daily_demand,avg_price,annual_demand,total_revenue,safety_stock,reorder_point,eoq,abc_class,demand_cv,stockout_risk
FOODS_3_399,FOODS_3,FOODS,3.01,4.09,3.5,1100.42,19903.52,18.0,40.0,1254.0,A,1.36,Normal
FOODS_3_351,FOODS_3,FOODS,10.08,8.96,1.05,3678.08,19889.63,39.0,110.0,4191.0,A,0.89,Normal
FOODS_3_458,FOODS_3,FOODS,5.54,3.94,1.9,2021.93,19884.12,18.0,57.0,2305.0,A,0.71,Normal
FOODS_3_526,FOODS_3,FOODS,5.33,4.95,1.98,1944.08,19879.2,22.0,60.0,2216.0,A,0.93,Normal
FOODS_2_380,FOODS_2,FOODS,2.08,3.14,5.02,759.43,19692.89,14.0,29.0,870.0,A,1.51,High
HOUSEHOLD_1_184,HOUSEHOLD_1,HOUSEHOLD,0.86,1.29,12.09,315.04,19662.49,6.0,13.0,362.0,A,1.49,Normal
HOUSEHOLD_1_410,HOUSEHOLD_1,HOUSEHOLD,2.4,3.49,4.34,877.74,19654.1,16.0,33.0,1007.0,A,1.45,Normal
FOODS_3_307,FOODS_3,FOODS,2.62,3.34,3.98,956.94,19650.81,15.0,34.0,1097.0,A,1.27,Normal
FOODS_3_150,FOODS_3,FOODS,4.69,6.66,2.22,1712.31,19605.23,29.0,62.0,1966.0,A,1.42,Normal
FOODS_1_187,FOODS_1,FOODS,1.12,1.46,9.22,408.76,19453.28,7.0,15.0,471.0,A,1.3,Normal
FOODS_3_628,FOODS_3,FOODS,2.59,2.26,3.98,946.1,19446.28,10.0,29.0,1091.0,A,0.87,Normal
FOODS_1_085,FOODS_1,FOODS,10.48,6.79,0.98,3824.46,19370.65,30.0,104.0,4416.0,A,0.65,Normal
HOUSEHOLD_1_541,HOUSEHOLD_1,HOUSEHOLD,1.37,1.72,7.48,500.35,19335.08,8.0,18.0,579.0,A,1.25,Normal
FOODS_3_054,FOODS_3,FOODS,5.03,5.05,2.04,1837.2,19325.62,22.0,58.0,2124.0,A,1.0,Normal
HOBBIES_1_423,HOBBIES_1,HOBBIES,1.34,1.38,7.62,488.15,19206.14,7.0,17.0,567.0,A,1.04,Normal
FOODS_2_342,FOODS_2,FOODS,1.7,1.75,5.99,620.21,19191.41,8.0,20.0,720.0,A,1.03,Normal
HOBBIES_1_144,HOBBIES_1,HOBBIES,0.9,1.02,11.22,330.15,19130.46,5.0,12.0,384.0,A,1.13,Normal
FOODS_3_782,FOODS_3,FOODS,3.88,3.09,2.61,1417.21,19074.29,14.0,42.0,1649.0,A,0.8,Normal
HOBBIES_1_037,HOBBIES_1,HOBBIES,0.78,1.01,12.97,283.48,18990.03,5.0,11.0,331.0,A,1.31,Normal
FOODS_3_107,FOODS_3,FOODS,3.98,3.51,2.53,1453.03,18977.76,16.0,44.0,1695.0,A,0.88,Normal
FOODS_3_760,FOODS_3,FOODS,3.49,7.08,2.88,1274.69,18959.04,31.0,56.0,1488.0,A,2.03,High
FOODS_1_180,FOODS_1,FOODS,1.05,2.0,9.62,381.65,18957.07,9.0,17.0,446.0,A,1.91,High
FOODS_3_474,FOODS_3,FOODS,5.42,5.97,1.85,1977.39,18940.69,26.0,64.0,2309.0,A,1.1,Normal
HOBBIES_1_050,HOBBIES_1,HOBBIES,0.94,1.07,10.62,344.47,18885.73,5.0,12.0,403.0,A,1.13,Normal
FOODS_3_688,FOODS_3,FOODS,5.39,5.81,1.85,1968.87,18859.08,26.0,64.0,2304.0,A,1.08,Normal
HOUSEHOLD_1_338,HOUSEHOLD_1,HOUSEHOLD,2.52,3.48,3.97,918.79,18816.53,16.0,34.0,1077.0,A,1.38,Normal
HOBBIES_1_338,HOBBIES_1,HOBBIES,1.19,1.34,8.35,435.48,18784.58,6.0,15.0,511.0,A,1.13,Normal
FOODS_3_514,FOODS_3,FOODS,2.0,3.47,4.98,730.39,18784.56,16.0,31.0,857.0,A,1.73,High
HOUSEHOLD_1_197,HOUSEHOLD_1,HOUSEHOLD,2.01,1.6,4.93,734.45,18717.4,7.0,22.0,863.0,A,0.8,Normal
HOBBIES_1_215,HOBBIES_1,HOBBIES,0.91,1.13,10.92,330.34,18633.3,5.0,12.0,389.0,A,1.25,Normal
FOODS_2_101,FOODS_2,FOODS,1.65,1.8,5.99,602.01,18624.15,8.0,20.0,709.0,A,1.09,Normal
HOUSEHOLD_1_370,HOUSEHOLD_1,HOUSEHOLD,1.4,1.43,7.04,511.77,18616.59,7.0,17.0,603.0,A,1.02,Normal
FOODS_1_087,FOODS_1,FOODS,1.78,2.26,5.54,650.03,18585.8,10.0,23.0,767.0,A,1.27,Normal
FOODS_2_241,FOODS_2,FOODS,4.14,5.04,2.38,1512.28,18554.74,22.0,52.0,1785.0,A,1.22,Normal
FOODS_3_097,FOODS_3,FOODS,4.84,3.52,2.03,1765.36,18471.96,16.0,50.0,2088.0,A,0.73,Normal
HOUSEHOLD_2_140,HOUSEHOLD_2,HOUSEHOLD,1.4,1.38,6.97,512.36,18442.62,7.0,17.0,607.0,A,0.98,Normal
FOODS_2_115,FOODS_2,FOODS,1.22,2.02,8.01,445.55,18431.17,9.0,18.0,528.0,A,1.65,High
FOODS_3_434,FOODS_3,FOODS,3.41,2.97,2.84,1243.71,18247.8,13.0,37.0,1480.0,A,0.87,Normal
FOODS_3_376,FOODS_3,FOODS,9.66,9.39,1.0,3524.72,18203.0,41.0,109.0,4199.0,A,0.97,Normal
HOUSEHOLD_1_292,HOUSEHOLD_1,HOUSEHOLD,1.44,1.7,6.7,523.78,18136.13,8.0,19.0,625.0,A,1.18,Normal
FOODS_1_018,FOODS_1,FOODS,9.79,6.53,0.98,3571.97,18093.13,29.0,98.0,4268.0,A,0.67,Normal
FOODS_3_485,FOODS_3,FOODS,2.47,2.26,3.87,903.11,18044.51,10.0,28.0,1081.0,A,0.91,Normal
FOODS_3_378,FOODS_3,FOODS,2.07,1.9,4.62,755.17,18026.65,9.0,24.0,904.0,A,0.92,Normal
HOUSEHOLD_1_427,HOUSEHOLD_1,HOUSEHOLD,1.6,2.02,5.96,584.97,18005.16,9.0,21.0,701.0,A,1.26,Normal
FOODS_1_086,FOODS_1,FOODS,5.66,4.42,1.69,2065.69,17997.23,20.0,60.0,2475.0,A,0.78,Normal
FOODS_2_056,FOODS_2,FOODS,1.33,1.81,7.1,485.83,17816.1,8.0,18.0,585.0,A,1.36,Normal
HOBBIES_1_280,HOBBIES_1,HOBBIES,0.86,1.1,10.93,315.24,17787.23,5.0,12.0,380.0,A,1.27,Normal
HOBBIES_1_373,HOBBIES_1,HOBBIES,0.64,1.04,14.72,232.94,17708.16,5.0,10.0,282.0,A,1.63,High
FOODS_1_194,FOODS_1,FOODS,1.99,2.08,4.72,725.35,17696.56,10.0,24.0,877.0,A,1.04,Normal
FOODS_3_730,FOODS_3,FOODS,1.93,1.61,4.84,705.41,17629.41,8.0,22.0,854.0,A,0.84,Normal
HOUSEHOLD_1_171,HOUSEHOLD_1,HOUSEHOLD,1.04,1.26,8.97,377.78,17500.47,6.0,14.0,459.0,A,1.22,Normal
HOUSEHOLD_1_449,HOUSEHOLD_1,HOUSEHOLD,0.62,0.96,15.05,224.81,17474.46,5.0,10.0,274.0,A,1.56,High
FOODS_2_352,FOODS_2,FOODS,0.85,1.82,10.88,310.59,17448.2,8.0,14.0,378.0,A,2.14,High
HOUSEHOLD_1_014,HOUSEHOLD_1,HOUSEHOLD,0.51,0.84,17.97,187.82,17430.9,4.0,8.0,229.0,A,1.63,High
FOODS_3_570,FOODS_3,FOODS,5.52,4.21,1.67,2014.18,17423.16,19.0,58.0,2453.0,A,0.76,Normal
HOUSEHOLD_2_336,HOUSEHOLD_2,HOUSEHOLD,1.0,1.19,9.15,366.55,17326.7,6.0,14.0,448.0,A,1.19,Normal
FOODS_3_092,FOODS_3,FOODS,2.46,2.62,3.71,899.24,17234.54,12.0,30.0,1101.0,A,1.06,Normal
FOODS_3_175,FOODS_3,FOODS,1.25,1.35,7.26,457.75,17164.77,6.0,15.0,562.0,A,1.07,Normal
FOODS_3_067,FOODS_3,FOODS,2.3,1.82,3.95,839.21,17128.61,8.0,25.0,1031.0,A,0.79,Normal
HOUSEHOLD_2_348,HOUSEHOLD_2,HOUSEHOLD,1.4,1.5,6.48,509.64,17051.98,7.0,17.0,628.0,A,1.07,Normal
HOUSEHOLD_1_342,HOUSEHOLD_1,HOUSEHOLD,0.5,0.94,17.97,183.56,17035.56,5.0,9.0,226.0,A,1.87,High
FOODS_1_110,FOODS_1,FOODS,4.91,5.29,1.84,1792.86,17004.04,24.0,59.0,2210.0,A,1.08,Normal
FOODS_3_219,FOODS_3,FOODS,6.77,7.32,1.33,2471.16,16965.54,32.0,80.0,3049.0,A,1.08,Normal
HOBBIES_1_164,HOBBIES_1,HOBBIES,1.0,1.11,8.97,364.42,16881.54,5.0,12.0,451.0,A,1.11,Normal
FOODS_2_036,FOODS_2,FOODS,2.56,2.89,3.49,934.67,16833.17,13.0,31.0,1158.0,A,1.13,Normal
HOBBIES_1_367,HOBBIES_1,HOBBIES,1.08,1.32,8.27,393.85,16820.13,6.0,14.0,488.0,A,1.22,Normal
HOBBIES_1_361,HOBBIES_1,HOBBIES,0.29,0.55,30.38,106.31,16676.58,3.0,6.0,133.0,A,1.89,High
HOBBIES_1_086,HOBBIES_1,HOBBIES,1.07,1.2,8.27,389.79,16646.47,6.0,14.0,486.0,A,1.12,Normal
FOODS_3_732,FOODS_3,FOODS,4.32,4.31,2.04,1577.73,16597.45,19.0,50.0,1968.0,A,1.0,Normal
FOODS_2_054,FOODS_2,FOODS,3.2,2.92,2.75,1168.97,16580.07,13.0,36.0,1459.0,A,0.91,Normal
FOODS_3_232,FOODS_3,FOODS,2.9,2.01,3.03,1057.05,16556.61,9.0,30.0,1321.0,A,0.69,Normal
HOBBIES_1_081,HOBBIES_1,HOBBIES,0.6,1.0,14.72,217.26,16515.84,5.0,10.0,272.0,A,1.67,High
FOODS_3_086,FOODS_3,FOODS,7.95,7.65,1.1,2903.35,16480.12,34.0,90.0,3635.0,A,0.96,Normal
FOODS_1_161,FOODS_1,FOODS,8.91,6.91,0.98,3250.53,16464.98,31.0,94.0,4071.0,A,0.78,Normal
HOUSEHOLD_1_364,HOUSEHOLD_1,HOUSEHOLD,1.14,1.25,7.64,416.7,16441.95,6.0,14.0,523.0,A,1.1,Normal
HOUSEHOLD_1_486,HOUSEHOLD_1,HOUSEHOLD,0.48,0.84,18.06,176.01,16418.32,4.0,8.0,221.0,A,1.74,High
FOODS_3_208,FOODS_3,FOODS,1.81,2.31,4.79,661.26,16358.3,11.0,24.0,831.0,A,1.28,Normal
FOODS_2_266,FOODS_2,FOODS,0.9,1.73,9.55,329.95,16277.76,8.0,15.0,416.0,A,1.92,High
FOODS_2_274,FOODS_2,FOODS,1.22,1.61,7.09,443.62,16250.92,7.0,16.0,560.0,A,1.32,Normal
FOODS_3_241,FOODS_3,FOODS,3.07,4.08,2.8,1121.53,16233.76,18.0,40.0,1415.0,A,1.33,Normal
HOBBIES_1_384,HOBBIES_1,HOBBIES,0.75,1.18,11.45,273.6,16184.88,6.0,12.0,346.0,A,1.57,High
HOUSEHOLD_1_006,HOUSEHOLD_1,HOUSEHOLD,1.23,1.4,6.97,448.46,16142.52,7.0,16.0,568.0,A,1.14,Normal
FOODS_2_150,FOODS_2,FOODS,2.9,2.69,2.94,1058.79,16059.39,12.0,33.0,1343.0,A,0.93,Normal
FOODS_3_265,FOODS_3,FOODS,2.15,2.1,3.95,785.38,16029.91,10.0,26.0,997.0,A,0.98,Normal
HOUSEHOLD_1_102,HOUSEHOLD_1,HOUSEHOLD,0.47,0.95,17.97,172.72,16029.24,5.0,9.0,220.0,A,2.0,High
FOODS_3_418,FOODS_3,FOODS,2.14,1.92,3.98,779.38,16019.5,9.0,24.0,990.0,A,0.9,Normal
HOUSEHOLD_1_259,HOUSEHOLD_1,HOUSEHOLD,0.88,1.16,9.65,321.24,16014.28,6.0,13.0,408.0,A,1.32,Normal
FOODS_3_577,FOODS_3,FOODS,2.77,2.67,3.07,1009.8,16013.79,12.0,32.0,1283.0,A,0.96,Normal
HOBBIES_1_410,HOBBIES_1,HOBBIES,0.3,0.62,28.39,108.63,15926.88,3.0,6.0,139.0,A,2.07,High
HOBBIES_1_079,HOBBIES_1,HOBBIES,1.05,1.33,8.06,382.04,15895.99,6.0,14.0,487.0,A,1.27,Normal
FOODS_3_757,FOODS_3,FOODS,3.25,4.65,2.59,1185.81,15891.54,21.0,44.0,1512.0,A,1.43,Normal
FOODS_3_449,FOODS_3,FOODS,4.26,3.68,1.98,1554.11,15891.48,16.0,46.0,1982.0,A,0.86,Normal
FOODS_3_151,FOODS_3,FOODS,3.07,2.89,2.74,1120.56,15866.94,13.0,35.0,1430.0,A,0.94,Normal
FOODS_3_406,FOODS_3,FOODS,10.26,9.53,0.82,3743.14,15779.22,42.0,114.0,4789.0,A,0.93,Normal
FOODS_3_804,FOODS_3,FOODS,4.45,4.89,1.88,1623.43,15761.92,22.0,54.0,2078.0,A,1.1,Normal
FOODS_3_184,FOODS_3,FOODS,2.71,2.57,3.07,990.82,15712.86,12.0,32.0,1271.0,A,0.95,Normal
HOUSEHOLD_2_437,HOUSEHOLD_2,HOUSEHOLD,1.06,1.24,7.82,388.62,15691.7,6.0,14.0,499.0,A,1.17,Normal
FOODS_3_369,FOODS_3,FOODS,2.1,1.91,3.95,766.98,15654.46,9.0,24.0,986.0,A,0.91,Normal
FOODS_3_513,FOODS_3,FOODS,1.87,1.82,4.43,682.37,15623.19,8.0,22.0,878.0,A,0.97,Normal
HOUSEHOLD_1_358,HOUSEHOLD_1,HOUSEHOLD,0.83,1.23,9.97,302.84,15593.08,6.0,12.0,390.0,A,1.48,Normal
HOUSEHOLD_1_055,HOUSEHOLD_1,HOUSEHOLD,2.09,1.67,3.96,761.37,15551.55,8.0,23.0,982.0,A,0.8,Normal
FOODS_3_311,FOODS_3,FOODS,2.8,2.39,2.95,1020.45,15536.3,11.0,31.0,1316.0,A,0.86,Normal
FOODS_3_140,FOODS_3,FOODS,2.65,2.51,3.09,968.36,15446.48,11.0,30.0,1253.0,A,0.95,Normal
HOBBIES_1_321,HOBBIES_1,HOBBIES,1.23,1.39,6.66,448.07,15420.4,7.0,16.0,580.0,A,1.13,Normal
HOUSEHOLD_1_434,HOUSEHOLD_1,HOUSEHOLD,2.08,1.97,3.93,757.5,15392.48,9.0,24.0,982.0,A,0.95,Normal
FOODS_3_505,FOODS_3,FOODS,2.37,2.72,3.44,866.71,15383.34,12.0,29.0,1123.0,A,1.15,Normal
HOUSEHOLD_1_344,HOUSEHOLD_1,HOUSEHOLD,1.02,1.44,7.96,373.71,15369.4,7.0,15.0,485.0,A,1.4,Normal
HOUSEHOLD_1_376,HOUSEHOLD_1,HOUSEHOLD,1.61,1.4,5.07,586.13,15358.98,7.0,19.0,760.0,A,0.87,Normal
FOODS_2_013,FOODS_2,FOODS,4.09,2.77,1.99,1491.56,15357.08,13.0,42.0,1935.0,A,0.68,Normal
HOBBIES_1_040,HOBBIES_1,HOBBIES,0.63,0.99,12.98,228.88,15338.74,5.0,10.0,297.0,A,1.58,High
HOBBIES_1_021,HOBBIES_1,HOBBIES,0.69,1.07,11.83,250.95,15335.02,5.0,10.0,326.0,A,1.56,High
HOUSEHOLD_1_408,HOUSEHOLD_1,HOUSEHOLD,1.45,1.78,5.58,530.94,15291.72,8.0,19.0,690.0,A,1.22,Normal
HOUSEHOLD_1_086,HOUSEHOLD_1,HOUSEHOLD,1.63,1.95,4.95,594.26,15177.78,9.0,21.0,776.0,A,1.2,Normal
HOBBIES_1_004,HOBBIES_1,HOBBIES,1.76,2.0,4.53,644.22,15066.63,9.0,22.0,844.0,A,1.13,Normal
HOBBIES_1_275,HOBBIES_1,HOBBIES,0.63,0.96,12.73,229.07,15065.01,5.0,10.0,300.0,A,1.54,High
HOUSEHOLD_1_387,HOUSEHOLD_1,HOUSEHOLD,2.69,2.25,2.96,982.69,15043.43,10.0,29.0,1288.0,A,0.84,Normal
HOBBIES_1_157,HOBBIES_1,HOBBIES,0.71,0.89,11.22,258.89,15001.42,4.0,9.0,340.0,A,1.25,Normal
FOODS_3_632,FOODS_3,FOODS,1.99,1.86,3.99,726.9,14994.59,9.0,23.0,954.0,A,0.93,Normal
HOBBIES_1_160,HOBBIES_1,HOBBIES,0.39,0.65,20.16,143.87,14981.26,3.0,6.0,189.0,A,1.66,High
FOODS_3_242,FOODS_3,FOODS,0.81,1.01,9.85,294.52,14975.94,5.0,11.0,387.0,A,1.25,Normal
FOODS_3_578,FOODS_3,FOODS,2.52,3.9,3.15,920.92,14965.63,17.0,35.0,1210.0,A,1.55,High
HOBBIES_1_235,HOBBIES_1,HOBBIES,0.62,0.93,12.8,225.78,14926.45,5.0,10.0,297.0,A,1.5,Normal
HOUSEHOLD_2_465,HOUSEHOLD_2,HOUSEHOLD,1.09,1.21,7.25,396.37,14844.88,6.0,14.0,523.0,A,1.12,Normal
FOODS_3_115,FOODS_3,FOODS,1.82,1.8,4.32,665.91,14842.98,8.0,21.0,879.0,A,0.99,Normal
FOODS_3_087,FOODS_3,FOODS,3.13,3.65,2.5,1142.25,14762.33,16.0,38.0,1511.0,A,1.17,Normal
FOODS_3_271,FOODS_3,FOODS,1.74,1.96,4.51,633.57,14760.62,9.0,22.0,838.0,A,1.13,Normal
HOBBIES_1_153,HOBBIES_1,HOBBIES,1.29,1.57,6.06,469.37,14677.84,7.0,17.0,623.0,A,1.22,Normal
FOODS_3_023,FOODS_3,FOODS,1.97,1.79,3.95,718.19,14658.52,8.0,22.0,954.0,A,0.91,Normal
HOBBIES_1_100,HOBBIES_1,HOBBIES,0.69,0.9,11.22,251.34,14566.25,4.0,9.0,335.0,A,1.31,Normal
FOODS_2_359,FOODS_2,FOODS,3.83,3.26,2.01,1396.29,14525.86,15.0,42.0,1862.0,A,0.85,Normal
FOODS_1_183,FOODS_1,FOODS,2.61,2.45,2.96,951.13,14517.37,11.0,30.0,1269.0,A,0.94,Normal
HOUSEHOLD_1_127,HOUSEHOLD_1,HOUSEHOLD,0.96,1.39,7.98,351.83,14499.66,7.0,14.0,470.0,A,1.44,Normal
FOODS_2_368,FOODS_2,FOODS,1.02,1.47,7.51,372.55,14455.55,7.0,15.0,498.0,A,1.44,Normal
FOODS_2_184,FOODS_2,FOODS,1.52,1.8,5.04,554.18,14433.07,8.0,19.0,742.0,A,1.19,Normal
FOODS_3_146,FOODS_3,FOODS,1.43,1.81,5.36,521.26,14425.75,8.0,18.0,698.0,A,1.27,Normal
HOUSEHOLD_1_016,HOUSEHOLD_1,HOUSEHOLD,1.57,1.86,4.87,573.54,14419.8,9.0,20.0,768.0,A,1.18,Normal
FOODS_2_164,FOODS_2,FOODS,2.52,2.33,3.03,920.73,14384.57,11.0,29.0,1234.0,A,0.93,Normal
FOODS_3_404,FOODS_3,FOODS,7.61,8.13,1.0,2779.42,14360.4,36.0,90.0,3728.0,A,1.07,Normal
HOUSEHOLD_1_437,HOUSEHOLD_1,HOUSEHOLD,2.34,2.81,3.24,855.47,14326.46,13.0,30.0,1149.0,A,1.2,Normal
FOODS_2_104,FOODS_2,FOODS,1.04,1.45,7.3,378.94,14290.11,7.0,15.0,510.0,A,1.4,Normal
FOODS_3_463,FOODS_3,FOODS,1.26,2.07,6.04,458.33,14288.32,10.0,19.0,617.0,A,1.65,High
FOODS_2_315,FOODS_2,FOODS,3.02,3.12,2.51,1103.13,14288.2,14.0,36.0,1483.0,A,1.03,Normal
FOODS_1_088,FOODS_1,FOODS,1.54,2.71,4.89,561.93,14204.91,12.0,23.0,758.0,A,1.76,High
FOODS_1_023,FOODS_1,FOODS,1.36,2.09,5.54,496.28,14189.77,10.0,20.0,670.0,A,1.54,High
FOODS_1_152,FOODS_1,FOODS,0.93,1.25,8.11,337.89,14145.89,6.0,13.0,457.0,A,1.35,Normal
HOBBIES_1_237,HOBBIES_1,HOBBIES,0.94,1.08,7.98,342.54,14116.62,5.0,12.0,464.0,A,1.15,Normal
HOBBIES_1_195,HOBBIES_1,HOBBIES,0.67,0.86,11.18,244.56,14114.85,4.0,9.0,331.0,A,1.28,Normal
FOODS_1_177,FOODS_1,FOODS,0.87,1.17,8.63,316.01,14091.25,6.0,13.0,428.0,A,1.35,Normal
HOUSEHOLD_1_146,HOUSEHOLD_1,HOUSEHOLD,1.23,1.16,6.07,448.07,14045.42,6.0,15.0,608.0,A,0.94,Normal
HOBBIES_1_201,HOBBIES_1,HOBBIES,1.28,1.3,5.79,468.98,14027.92,6.0,15.0,637.0,A,1.01,Normal
FOODS_3_169,FOODS_3,FOODS,1.87,1.74,3.98,682.17,14021.54,8.0,22.0,926.0,A,0.93,Normal
HOUSEHOLD_1_118,HOUSEHOLD_1,HOUSEHOLD,7.66,5.82,0.97,2795.11,14001.95,26.0,80.0,3796.0,A,0.76,Normal
HOUSEHOLD_1_042,HOUSEHOLD_1,HOUSEHOLD,0.72,1.19,10.37,261.21,13990.56,6.0,12.0,355.0,A,1.67,High
HOBBIES_1_330,HOBBIES_1,HOBBIES,0.97,1.19,7.68,352.41,13969.34,6.0,13.0,480.0,A,1.23,Normal
HOUSEHOLD_2_483,HOUSEHOLD_2,HOUSEHOLD,1.51,1.52,4.91,550.5,13969.23,7.0,18.0,749.0,A,1.01,Normal
HOBBIES_1_247,HOBBIES_1,HOBBIES,0.44,0.95,16.88,160.14,13959.76,5.0,9.0,218.0,A,2.16,High
FOODS_3_746,FOODS_3,FOODS,3.72,2.77,1.98,1359.12,13897.62,13.0,40.0,1853.0,A,0.74,Normal
FOODS_3_503,FOODS_3,FOODS,3.01,3.33,2.45,1099.65,13894.96,15.0,37.0,1500.0,A,1.1,Normal
FOODS_3_292,FOODS_3,FOODS,2.1,3.07,3.5,767.56,13883.08,14.0,29.0,1047.0,A,1.46,Normal
HOUSEHOLD_1_056,HOUSEHOLD_1,HOUSEHOLD,0.61,1.05,12.09,222.1,13861.63,5.0,10.0,304.0,A,1.72,High
FOODS_3_346,FOODS_3,FOODS,3.71,3.64,1.98,1354.86,13854.06,16.0,42.0,1850.0,A,0.98,Normal
HOBBIES_1_087,HOBBIES_1,HOBBIES,0.58,0.9,12.74,210.09,13818.79,4.0,9.0,288.0,A,1.57,High
HOUSEHOLD_2_037,HOUSEHOLD_2,HOUSEHOLD,0.67,0.91,10.96,243.98,13804.93,4.0,9.0,334.0,A,1.36,Normal
FOODS_2_173,FOODS_2,FOODS,0.84,1.13,8.76,304.97,13796.31,5.0,11.0,418.0,A,1.36,Normal
HOBBIES_1_349,HOBBIES_1,HOBBIES,0.63,1.27,11.53,231.59,13788.13,6.0,11.0,317.0,A,2.0,High
FOODS_3_535,FOODS_3,FOODS,1.19,1.38,6.14,434.71,13786.92,6.0,15.0,595.0,A,1.15,Normal
HOUSEHOLD_1_304,HOUSEHOLD_1,HOUSEHOLD,3.56,3.66,2.06,1297.93,13781.44,16.0,41.0,1777.0,A,1.03,Normal
HOUSEHOLD_1_438,HOUSEHOLD_1,HOUSEHOLD,0.99,1.16,7.35,363.06,13778.56,6.0,13.0,498.0,A,1.16,Normal
FOODS_3_655,FOODS_3,FOODS,3.58,4.43,2.02,1308.0,13675.92,20.0,46.0,1798.0,A,1.24,Normal
FOODS_3_738,FOODS_3,FOODS,5.22,5.38,1.39,1906.71,13654.05,24.0,61.0,2623.0,A,1.03,Normal
HOBBIES_1_323,HOBBIES_1,HOBBIES,1.38,1.27,5.24,501.9,13582.08,6.0,16.0,693.0,A,0.92,Normal
HOUSEHOLD_1_294,HOUSEHOLD_1,HOUSEHOLD,3.62,2.81,1.99,1323.1,13577.37,13.0,39.0,1825.0,A,0.78,Normal
FOODS_3_734,FOODS_3,FOODS,4.37,3.5,1.65,1594.96,13561.9,16.0,47.0,2201.0,A,0.8,Normal
FOODS_3_053,FOODS_3,FOODS,1.8,2.14,3.98,658.36,13532.0,10.0,23.0,910.0,A,1.18,Normal
HOUSEHOLD_1_498,HOUSEHOLD_1,HOUSEHOLD,2.27,1.83,3.16,826.82,13504.21,8.0,24.0,1144.0,A,0.81,Normal
FOODS_3_273,FOODS_3,FOODS,3.53,3.4,2.03,1290.18,13499.91,15.0,40.0,1785.0,A,0.96,Normal
FOODS_2_059,FOODS_2,FOODS,1.19,1.43,5.99,434.9,13454.43,7.0,16.0,603.0,A,1.2,Normal
FOODS_3_551,FOODS_3,FOODS,1.54,1.61,4.62,563.47,13432.68,8.0,19.0,782.0,A,1.05,Normal
FOODS_1_032,FOODS_1,FOODS,7.24,8.15,0.98,2642.72,13386.19,36.0,87.0,3671.0,A,1.12,Normal
FOODS_1_046,FOODS_1,FOODS,7.24,5.71,0.98,2642.72,13385.18,25.0,76.0,3671.0,A,0.79,Normal
HOBBIES_1_179,HOBBIES_1,HOBBIES,1.03,1.18,6.87,377.2,13382.76,6.0,14.0,524.0,A,1.14,Normal
FOODS_3_462,FOODS_3,FOODS,7.09,7.09,1.0,2588.11,13366.0,31.0,81.0,3598.0,A,1.0,Normal
HOUSEHOLD_1_169,HOUSEHOLD_1,HOUSEHOLD,2.39,2.79,2.97,871.93,13359.55,13.0,30.0,1213.0,A,1.17,Normal
FOODS_3_250,FOODS_3,FOODS,1.81,1.97,3.9,659.71,13300.49,9.0,22.0,920.0,A,1.09,Normal
FOODS_2_304,FOODS_2,FOODS,1.76,1.88,4.0,640.73,13225.2,9.0,22.0,896.0,A,1.07,Normal
HOUSEHOLD_1_345,HOUSEHOLD_1,HOUSEHOLD,1.77,1.83,3.96,646.74,13222.36,8.0,21.0,904.0,A,1.03,Normal
FOODS_3_769,FOODS_3,FOODS,5.75,6.86,1.22,2098.22,13217.45,30.0,71.0,2933.0,A,1.19,Normal
FOODS_3_654,FOODS_3,FOODS,4.46,3.37,1.57,1629.62,13201.29,15.0,47.0,2280.0,A,0.75,Normal
HOUSEHOLD_1_429,HOUSEHOLD_1,HOUSEHOLD,2.35,3.51,2.97,857.02,13166.0,16.0,33.0,1201.0,A,1.5,Normal
FOODS_3_077,FOODS_3,FOODS,2.66,4.68,2.62,970.3,13144.72,21.0,40.0,1360.0,A,1.76,High
HOUSEHOLD_1_539,HOUSEHOLD_1,HOUSEHOLD,1.94,1.86,3.59,707.73,13121.43,9.0,23.0,993.0,A,0.96,Normal
FOODS_3_540,FOODS_3,FOODS,2.28,3.37,3.05,831.85,13087.65,15.0,31.0,1169.0,A,1.48,Normal
FOODS_3_163,FOODS_3,FOODS,3.42,2.69,2.03,1248.55,13064.3,12.0,36.0,1756.0,A,0.79,Normal
HOUSEHOLD_1_366,HOUSEHOLD_1,HOUSEHOLD,1.16,1.61,5.96,424.25,13058.36,8.0,17.0,597.0,A,1.39,Normal
FOODS_3_066,FOODS_3,FOODS,2.31,3.31,2.99,844.63,13056.75,15.0,32.0,1188.0,A,1.43,Normal
FOODS_3_533,FOODS_3,FOODS,1.39,1.55,4.98,507.51,13055.3,7.0,17.0,714.0,A,1.12,Normal
HOUSEHOLD_1_249,HOUSEHOLD_1,HOUSEHOLD,0.87,1.24,7.97,317.17,13054.86,6.0,13.0,447.0,A,1.43,Normal
FOODS_3_807,FOODS_3,FOODS,3.5,3.1,1.98,1276.63,13054.14,14.0,39.0,1796.0,A,0.89,Normal
FOODS_3_787,FOODS_3,FOODS,3.02,4.19,2.29,1101.2,13043.59,19.0,41.0,1550.0,A,1.39,Normal
FOODS_3_308,FOODS_3,FOODS,1.41,1.93,4.9,513.52,12982.42,9.0,19.0,725.0,A,1.37,Normal
FOODS_1_099,FOODS_1,FOODS,7.02,8.03,0.98,2562.16,12967.36,35.0,85.0,3616.0,A,1.14,Normal
